hour,elec_load(MW),heating_load(MW),cooling_load(MW),elec_price(HKD/MWh),gas_price(HKD/m^3),PV
5478,31.64077490126887,0.0,54.89722003795833,364.8,2.87,8.320425097733275e-07
5479,47.45058979581794,0.0,154.51844582163795,864.5,2.87,8.320425097733275e-07
5480,106.08493882401015,0.0,82.71575677356095,864.5,2.87,0.010819257799558
5481,106.58304138883352,0.0,61.441501593091544,864.5,2.87,0.1050708052806663
5482,159.8433013329781,0.0,59.90451505662358,1390.2,2.87,0.2314704933686918
5483,135.1596548528171,0.0,45.184578240127166,1519.5,2.87,0.3752471986906935
5484,127.53875395084256,0.0,55.49771146707615,1519.5,2.87,0.4533778968169996
5485,138.50255499225838,0.0,65.0506030519378,1390.2,2.87,0.4874158580440103
5486,106.55847090997136,0.0,77.43846970196265,1390.2,2.87,0.5295766347432312
5487,106.06971870720142,0.0,84.8928846804606,864.5,2.87,0.696731705113985
5488,108.60681863227605,0.0,87.74031591388929,1519.5,2.87,0.6990460228183468
5489,133.12210273157166,0.0,244.46773771060583,864.5,2.87,0.5220145112629343
5490,132.20740231243963,0.0,165.65314316869544,1390.2,2.87,0.4526939082284705
5491,181.79005336644914,0.0,159.21430183283638,1390.2,2.87,0.2795940418952213
5492,198.9748827886504,0.0,128.4929931030257,1390.2,2.87,0.1589107861142877
5493,168.5679095245553,0.0,69.42130695877846,864.5,2.87,0.0
5494,162.40667595719378,0.0,264.30138924371846,864.5,2.87,0.0
5495,96.12607310557773,0.0,150.67460752414445,364.8,2.87,0.0
5496,25.309154823257227,0.0,65.51804780530053,364.8,2.87,0.0
5497,25.309154823257227,0.0,29.258181887103234,364.8,2.87,0.0
5498,25.295882720431752,0.0,11.810769636238415,364.8,2.87,0.0
5499,25.295882720431752,0.0,5.098844324583522,364.8,2.87,0.0
5500,25.295882720431752,0.0,2.6239538452487423,364.8,2.87,0.0
5501,25.28261061762159,0.0,1.544721777931811,364.8,2.87,0.0
5502,27.794950565143626,0.12009498649379421,3.844140092762328,364.8,2.87,8.320425097733275e-07
5503,29.731134330006018,0.23652819159854657,10.479739855366745,864.5,2.87,8.320425097733275e-07
5504,57.38457623392202,0.05019691987480793,18.126108346427444,864.5,2.87,0.010294964727853
5505,54.9212955990737,0.0,28.115017282383352,864.5,2.87,0.1272449252241295
5506,108.4524130741388,0.0,36.71763290990769,1390.2,2.87,0.2720354028546746
5507,108.42586886850317,0.0,52.674667862730374,1519.5,2.87,0.4647482329355167
5508,87.18679612555587,0.0,78.9351949237677,1519.5,2.87,0.6341911768368268
5509,90.29567104819473,0.0,141.26681637857834,1390.2,2.87,0.7252845249756713
5510,55.45354459928931,0.0,301.49379574278,1390.2,2.87,0.8175669926985433
5511,54.8830889827689,0.0,328.31163376383734,864.5,2.87,0.8290621656486896
5512,57.800727914585806,0.0,241.36005600580756,1519.5,2.87,0.8008326799421713
5513,109.50702180148888,0.0,243.2729314168378,864.5,2.87,0.694334420497584
5514,123.07804692114469,0.0,248.9984387542292,1390.2,2.87,0.5527142443174696
5515,174.69528819618046,0.0,243.25834944131606,1390.2,2.87,0.4520617031501968
5516,193.91470783942333,0.0,228.0242091148758,1390.2,2.87,0.3073405223653963
5517,168.10676130709467,0.0,155.72662862497776,864.5,2.87,0.0
5518,162.15304443758512,0.0,116.4981212942916,864.5,2.87,0.0
