,gas,elec,heat,cold
0,1168.8711898640377,31.911438847123396,1110.3967873643612,0.0
1,1303.983366442345,28.10636593920583,1238.7834763590392,0.0
2,1472.3810856107896,28.093093836395667,1398.7613095690615,0.0
3,117.94113185870387,28.093093836395667,112.04335350458028,0.0
4,1431.6820076200568,28.093093836395667,1360.0971854778654,0.0
5,1600.889185622045,28.079821733570192,1517.4842744192777,0.0
6,2013.6297682620832,34.4378589021242,1899.4861606052928,0.0
7,2651.307817987037,214.50432435432623,3061.1143145409596,0.0
8,2019.4211568419678,113.35052254842893,1918.4493772386809,0.0
9,1313.3567788165628,113.84862511326763,1247.688218114546,0.115251252604112
10,1081.6271744208022,167.10725481831864,1027.5450939385737,0.1577408574089688
11,1090.8829342903248,114.37514122002565,1036.33806581462,0.1416966363953465
12,1065.0839227122822,53.534123436008414,1011.8290048154796,0.2197766494847408
13,1091.807383807675,26.9979713693117,1037.2162928561029,0.2226022633871902
14,939.1963981816103,-30.36179683686599,892.2358565113415,0.2226022633871902
15,1212.4760480475647,-38.68732102141438,1151.851523883998,0.212205584388681
16,1342.4579873212908,-19.785728002569698,1275.3343661940378,0.0
17,1460.2625145285567,18.627895905671565,1387.2486670409403,0.0597145293981906
18,1642.2075339078965,62.546304064285614,1560.0964354513133,0.0
19,1787.4053742193378,195.05378101343456,1698.0343837471823,0.0309581110488637
20,1790.753971327706,216.69076566931244,1701.215551000132,0.1320812502069358
21,1733.5769549774443,186.2601197190794,1646.8973854673836,0.0
22,1738.8320987021425,180.0988861517025,1651.889772005847,0.0
23,1085.394388294288,98.92328422154162,1031.123947118385,0.0
