,gas,elec,heat,cold
0,942.2231860926743,22.93579547063473,894.6528427989388,0.0
1,962.2786813858261,22.93579547063473,914.1647473165348,0.0
2,979.3117105609657,22.9337336445041,930.3461250329174,0.0
3,1000.8085057420349,22.9337336445041,950.768080454933,0.0
4,1025.9660619850615,22.9337336445041,974.6677588858084,0.0
5,1054.3408949753548,22.931671818373463,998.1115489943348,0.0
6,1466.5563419869109,30.88400256996838,1378.1705282836213,0.0
7,1701.8854586585803,91.69030144270671,1926.7801729744028,0.0820502945095659
8,1643.605421937541,119.91538731540292,1561.425150840664,0.1333901635883786
9,1396.230747247008,90.13822506049334,1326.4192098846574,0.1398183485605296
10,1110.6851376297243,91.18717066099993,1055.150880748238,0.0848063727541121
11,895.3094589931903,19.59670134368406,850.5439860435308,0.0890842089335042
12,743.5680308976964,0.0,726.1618073145023,0.1607401516913136
13,565.870103599634,0.0,554.8336029764696,0.135310308568519
14,435.4154601611308,0.0,448.9545151355656,0.16289290923577582
15,478.12145061674846,0.0,454.215378085911,0.2201664276302857
16,522.074207016748,16.19578372328013,495.97049666591056,0.1763867892494629
17,644.928677711615,133.55070701967506,612.6822438260342,0.0
18,814.4213992393871,141.6556932896308,773.7003292774177,0.0
19,886.6503854470643,194.80032603751718,842.3178661747111,0.0028930324204074
20,892.9204958106752,212.8665908274869,848.2744710201414,0.0030068566467843
21,852.3580059104526,175.84943218470144,809.7401056149299,0.0009864766285978
22,901.8864651499662,170.87966497905927,856.7921418924678,0.0
23,745.0083023249562,96.90879283816764,707.7578872087083,0.0
