,gas,elec,heat,cold
0,0.00022638959071677431,0.002890475983721771,0.007252980290621,0.0
1,0.0011091334279248787,0.002890475983721771,0.0080915869359687,0.0
2,0.002209087383135195,0.002890389291918271,0.0091365431934185,0.0
3,0.0,0.002890389291918271,0.0007318539137641999,0.0
4,0.0019432458264301417,0.002890389291918271,0.0088839937145487,0.0
5,0.009786668099069725,0.002890302600114671,0.009912027537304798,0.0
6,0.005651903611595617,0.0029318320941022903,0.0124072186104559,0.0
7,0.009786668099069725,0.00303509993235019,0.018770653709676,0.0
8,0.009786668099069725,0.001984141505131474,0.0125310840953473,0.0
9,0.009786668099069725,0.0007436452823814191,0.0081497516543655,0.0
10,0.00814752388147692,0.00109151855022339,0.0067118028427934,1.0303445964829715e-06
11,0.007125513151133158,0.0006474092487283422,0.0067692374935765,0.0
12,0.006956997063350527,6.088684773991181e-05,0.006609147210183,1.4355550422972226e-06
13,0.006459111886961013,0.0,0.0067749739685871,1.4540116176192949e-06
14,0.004189695212001103,0.0,0.005827978931047301,1.4540116176192949e-06
15,0.005749677532818927,0.0,0.0075237577193305,1.3861017418684013e-06
16,0.007643721587638181,-0.00020021959027192315,0.0083303330189857,0.0
17,0.009786668099069725,-1.0826673322388169e-05,0.009061343976076,0.0
18,0.009786668099069725,0.00011393181119099956,0.0101903651258345,0.0
19,0.009786668099069725,0.0012582471428497814,0.0110913594656086,0.0
20,0.009786668099069725,0.001415397963032419,0.0111121384733015,0.0
21,0.009786668099069725,0.0017781690228432085,0.0107573386499277,0.0
22,0.009786668099069725,0.0017504667586333085,0.010789948327458,0.0
23,0.0,0.003353043705809171,0.0067351794878554,0.0
24,0.0,0.002890475983721771,0.0068561538929416,0.0
25,0.0,0.002890475983721771,0.0067809401504797,0.0
26,0.0,0.002890389291918271,0.0067121004292324,0.0
27,0.0,0.002890389291918271,0.0067299529830614,0.0
28,0.0,0.002890389291918271,0.0068437520384431,0.0
29,3.608370318151038e-05,0.002890302600114671,0.0070721896974625,0.0
30,0.0021949250392260364,0.0029318320941022903,0.0091230889667048,0.0
31,0.009786668099069725,0.0027081069608233042,0.015485063147586398,0.0
32,0.009786668099069725,0.0024473209128543197,0.013735350555426698,0.0
33,0.009786668099069725,0.00216586569719602,0.012995107772634198,0.0
34,0.009786668099069725,0.0010915216464358222,0.0123388786224959,0.0
35,0.009786668099069725,0.0006830030116042119,0.0119033351733163,0.0
36,0.009786668099069725,0.00020657032491066944,0.0113349275767081,1.0700577758629118e-06
37,0.009786668099069725,0.0,0.010663136310228197,1.2854208292316682e-06
38,0.009066091693430013,0.0,0.0100811008660389,1.401057231346097e-06
39,0.009786668099069725,0.0,0.0096017642691467,1.5032654930894028e-06
40,0.009786668099069725,-1.0826673322388174e-05,0.0095976382729428,0.0
41,0.009786668099069725,-0.00020021959027192315,0.009562316608321398,0.0
42,0.009786668099069725,0.00011758325209969246,0.0103282072463675,0.0
43,0.009786668099069725,0.0012546522315308225,0.0105854634191576,0.0
44,0.009786668099069725,0.0014152425055497192,0.0102552988880448,1.2014908156785412e-06
45,0.009786668099069725,0.0014518984440077083,0.0099090351449554,0.0
46,0.009786668099069725,0.0014739924453589237,0.0100711151129446,0.0
47,0.0,0.003353043705809171,0.0064860770308069,0.0
48,0.0,0.002890475983721771,0.0067849279619842,0.0
49,0.0,0.002890475983721771,0.0068914032603946,0.0
50,0.0,0.002890389291918271,0.0069842674118133,0.0
51,7.127163619803711e-05,0.002890389291918271,0.0071056182338282,0.0
52,0.0002726587117131949,0.002890389291918271,0.0072969359555676,0.0
53,0.009786668099069725,0.002890302600114671,0.0075394310610535,0.0
54,0.0025361198391720364,0.0029318320941022903,0.0094472240266535,0.0
55,0.009786668099069725,0.002746471625207304,0.0155848112749848,0.0
56,0.009786668099069725,0.002353026743141897,0.013490185714174398,0.0
57,0.009786668099069725,0.0019149067031569433,0.0123426143881326,0.0
58,0.009786668099069725,0.0010915225395190212,0.0112756475115498,0.0
59,0.009786668099069725,0.000647420238199425,0.0107231033355555,0.0
60,0.009786668099069725,8.040005085042934e-05,0.0101368510826847,1.5581293485770066e-06
61,0.009786668099069725,0.0,0.0098958019648213,1.4763717737761902e-06
62,0.009786668099069725,0.0,0.0100836550840889,1.354066474445339e-06
63,0.009786668099069725,-0.00012593392868319954,0.0106464850284744,1.2384752453000495e-06
64,0.009786668099069725,-8.511233491111179e-05,0.0108297489635137,0.0
65,0.009786668099069725,0.0003928749580872828,0.0110882500443692,0.0
66,0.009786668099069725,0.00011234100536397744,0.0117663173957198,0.0
67,0.009786668099069725,0.0012551937039647577,0.0118663484930769,0.0
68,0.009786668099069725,0.0014152425055497192,0.0112572149626264,0.0
69,0.009786668099069725,0.0017684608205508624,0.0107320973239676,0.0
70,0.009786668099069725,0.0017847637836936928,0.010879120592615,0.0
71,1.5925638777089784e-05,0.003353043705809171,0.0070530395362783,0.0
72,0.0004577703987576165,0.002890475983721771,0.0074727920582598,0.0
73,0.000731260165664458,0.002890475983721771,0.0077326073368213,0.0
74,0.001067813539092879,0.002890389291918271,0.0080523330415783,0.0
75,0.0,0.002890389291918271,0.0021069164715603,0.0
76,0.009786668099069725,0.002890389291918271,0.0080501684645337,0.0
77,0.002025511143971511,0.002890302600114671,0.008962145766213,0.0
78,0.009786668099069725,0.0029318320941022903,0.0111834282006063,0.0
79,0.009786668099069725,0.00303509993235019,0.0175718954147301,0.0
80,0.009786668099069725,0.0029965655691658196,0.0151633866618366,0.0
81,0.009786668099069725,0.0024729702865272504,0.0137935797048954,0.0
82,0.009786668099069725,0.0010915293852365763,0.0126035433382542,0.0
83,0.009786668099069725,0.0006842876539470685,0.0120596079332359,0.0
84,0.009786668099069725,0.00015752499515446906,0.0106730890527284,0.0
85,0.009786668099069725,0.0,0.0100590392722624,1.1336701545411645e-06
86,0.007000283368851306,0.0,0.0084107232725914,1.3106134445139206e-06
87,0.0030431220306385495,0.0,0.0046295475088804,1.3840844270534636e-06
88,0.0076804813911586015,-0.00020021959027192315,0.0081076721909353,0.0
89,0.009786668099069725,-1.0826673322388169e-05,0.008577786791038999,0.0
90,0.009786668099069725,0.00012785014765352487,0.0098270678782764,0.0
91,0.009786668099069725,0.001247719918984727,0.0105833058852372,0.0
92,0.009786668099069725,0.0014152425055497192,0.0106905600259371,0.0
93,0.009786668099069725,0.0017411651075814392,0.0106611284702471,0.0
94,0.009786668099069725,0.0018516838640200391,0.0110531128014635,0.0
95,0.0001519576556806684,0.003353043705809171,0.0071822699523367,0.0
96,0.0005764419630475104,0.002890475983721771,0.0075855300443352,0.0
97,0.0007773674660787736,0.002890475983721771,0.0077764092722149,0.0
98,0.0010548157291670889,0.002890389291918271,0.0080399851221488,0.0
99,0.0014969307052484573,0.002890389291918271,0.0084599943494261,0.0
100,0.0019214009647405628,0.002890389291918271,0.0088632410959436,0.0
101,0.0022941493073939325,0.002890302600114671,0.0092173520214643,0.0
102,0.009786668099069725,0.0029318320941022903,0.0113479954840763,0.0
103,0.006302692389067369,0.00032821140179631905,0.005987557769614,0.0
104,0.009786668099069725,0.0029257815263347042,0.0149793481504757,0.0
105,0.009786668099069725,0.002703925592658866,0.0143940635008376,0.0
106,0.009786668099069725,0.0010915290560792408,0.0136192093430157,0.0
107,0.009786668099069725,0.0006663417475165379,0.0130019675985232,0.0
108,0.009786668099069725,0.00014895220072131126,0.0122885455462111,0.0
109,0.009786668099069725,0.0,0.0115141751716883,0.0
110,0.001267341027638574,-0.00020021959027192315,0.0024112689784641,0.0
111,0.009786668099069725,0.0,0.0104849899019887,1.5437380811005408e-06
112,0.009786668099069725,-1.0826673322388169e-05,0.0102610000825446,0.0
113,0.009786668099069725,8.71413630497025e-05,0.0098671807529573,0.0
114,0.009786668099069725,0.00018324016073822746,0.0107329178057764,0.0
115,0.009786668099069725,0.0012546421116552424,0.0114797622879054,0.0
116,0.009786668099069725,0.0014152425055497192,0.0117038084182823,0.0
117,0.009786668099069725,0.0021479722404973618,0.0117188270158285,0.0
118,0.009786668099069725,0.002254210852316847,0.0120996829710352,0.0
119,0.000805144483075616,0.003353043705809171,0.0078027974383619,0.0
120,0.0011705930254329849,0.002890475983721771,0.0081499735536014,0.0
121,0.001314594558660984,0.002890475983721771,0.008286775010168,0.0
122,0.0015981233256097205,0.002890389291918271,0.0085561273387693,0.0
123,0.0018860094873280379,0.002890389291918271,0.0088296191924017,0.0
124,0.002150427339802668,0.002890389291918271,0.0090808161522526,0.0
125,0.002379285049728459,0.002890302600114671,0.0092982309766821,0.0
126,0.0026425989809224573,0.0029067116250694903,0.0095483792113164,0.0
127,0.009786668099069725,0.002754144422297097,0.0159056881465096,0.0
128,0.009786668099069725,0.0022515130370049886,0.014053323078142,0.0
129,0.009786668099069725,0.0018326067695114967,0.013006000411732,0.0
130,0.009786668099069725,0.0007558446437975592,0.0119573994948651,0.0
131,0.009786668099069725,0.0004905538853399252,0.0114466901683976,0.0
132,0.009786668099069725,0.0,0.0114215093395829,0.0
133,0.009786668099069725,0.0,0.011625444038958198,0.0
134,0.0,-0.00012589316902587587,0.002269701821797,0.0
135,0.009786668099069725,-8.515309456843546e-05,0.0117425379271015,1.1216207127241693e-06
136,0.009786668099069725,0.00033208275868338135,0.0124610004412338,0.0
137,0.009786668099069725,0.0009190892647438563,0.0125863964684778,0.0
138,0.009786668099069725,2.204803218373155e-05,0.0128744503892995,0.0
139,0.009786668099069725,0.0011890758277497758,0.0129180342105985,0.0
140,0.009786668099069725,0.0013821900421497192,0.0128108360496793,0.0
141,0.009786668099069725,0.002502055711294385,0.0126472756702902,0.0
142,0.009786668099069725,0.0025401266923917544,0.0128473715519441,0.0
143,0.0012964335594994058,0.003353043705809171,0.0082695220609645,0.0
144,0.0017860599427408795,0.002890475983721771,0.0087346671250439,0.0
145,0.002362607467339826,0.002890475983721771,0.0092823872734129,0.0
146,0.0028725998630184583,0.002890389291918271,0.0097668800493076,0.0
147,0.003223211304940352,0.002890389291918271,0.0100999609191334,0.0
148,0.0034895791512095115,0.002890389291918271,0.0103530103730891,0.0
149,0.0037006322569962473,0.002890302600114671,0.0105535108235865,0.0
150,0.003988244975749827,0.0029067116250694903,0.0108267429064024,0.0
151,0.005270631352466843,0.00021247001753041907,0.0050070997848435,0.0
152,0.009786668099069725,0.0024655955677992582,0.0146099376582071,0.0
153,0.009786668099069725,0.002092740804767612,0.013682348903397899,0.0
154,0.009786668099069725,0.0007558440932907576,0.0125130457987611,0.0
155,0.009786668099069725,0.00047066300322412346,0.0108693646612512,0.0
156,0.009786668099069725,0.0,0.0102500132227533,0.0
157,0.0017151016222773411,0.0,0.0030134226197113,0.0
158,0.006815194842270552,0.0,0.0093276161220152,1.3654679707113452e-06
159,0.006034445609226449,0.0,0.0086381482161092,1.216684838079718e-06
160,0.00781230496538981,-0.00020021959027192315,0.0086361686189271,0.0
161,0.009786668099069725,-1.0826673322388169e-05,0.008926534169901598,0.0
162,0.009786668099069725,1.3226434378319633e-06,0.0092573041084008,0.0
163,0.009786668099069725,0.0011809991529959164,0.0099898748547762,0.0
164,0.009786668099069725,0.0013821900421497192,0.0106886951230987,0.0
165,0.009786668099069725,0.0018825116201384622,0.0110364610332848,0.0
166,0.009786668099069725,0.001890775958031601,0.0111590596426077,0.0
167,0.0,0.003353043705809171,0.0068182657145348,0.0
168,0.0,0.002890475983721771,0.0068108845775032,0.0
169,0.0,0.002890475983721771,0.0065420020168458,0.0
170,0.0,0.002890389291918271,0.006247556501256,0.0
171,0.0,0.002890389291918271,0.0060451142228365,0.0
172,0.0,0.002890389291918271,0.0059412837610404,0.0
173,0.0,0.002890302600114671,0.005910303506359,0.0
174,0.001441790278935195,0.0029318320941022903,0.0084076109444285,0.0
175,0.009786668099069725,0.002081596165845381,0.0138561350806438,0.0
176,0.009786668099069725,0.0017278504027827815,0.0118647272292407,0.0
177,0.009786668099069725,0.001370088684454943,0.0109260875395074,0.0
178,0.009786668099069725,0.0010915233126990343,0.0101284574046292,0.0
179,0.009786668099069725,0.0006499617654717484,0.0096352698457858,0.0
180,0.00957369594462621,0.00011523372639327936,0.0090950111473949,1.3139313716419337e-06
181,0.008489895903773801,0.0,0.0085293362796369,1.356715774854333e-06
182,0.0067649530764027094,0.0,0.0081157926562542,1.4678088761417092e-06
183,0.006104226491440603,0.0,0.0076994369244508,1.6711848540394452e-06
184,0.006278936191857596,-1.2489020437887534e-05,0.0073802577939686,0.0
185,0.007323306957392632,-0.0001985572431564238,0.006957141609523,8.624281546739614e-05
186,0.0077562717573623164,8.078117451702359e-05,0.0073684581694942,1.807772546016606e-06
187,0.007723908023317895,0.0012217368869034035,0.007337712622152,3.141852765002324e-06
188,0.007289591537822947,0.001415397963032419,0.0069251119609318,0.0
189,0.007243898031322421,0.0012166290398388,0.0068817031297563,2.1672792265301577e-06
190,0.007955282272245264,0.0011763845919634,0.007557518158633,1.4122298495793292e-06
191,0.0,0.003353043705809171,0.0051741733969136,0.0
192,0.0,0.002890475983721771,0.0057611273209842,0.0
193,0.0,0.002890475983721771,0.0059684934639603,0.0
194,0.0,0.002890389291918271,0.0058656297857793,0.0
